rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
44,2,Dragonslayer,1981,http://www.icheckmovies.com/movies/dragonslayer/,652,32,15,1,62,,http://www.imdb.com/title/tt0082288/,no,no,no,no,no
45,2,"El laberinto del fauno",2006,http://www.icheckmovies.com/movies/el+laberinto+del+fauno/,70260,7814,498,29,1016,"Pan's Labyrinth",http://www.imdb.com/title/tt0457430/,"2018-04-26 21:52:00",no,no,no,no
46,2,"El espíritu de la colmena",1973,http://www.icheckmovies.com/movies/el+espiritu+de+la+colmena/,3810,543,40,21,399,"The Spirit of the Beehive",http://www.imdb.com/title/tt0070040/,"2018-12-07 20:58:13",no,no,no,no
47,2,Eragon,2006,http://www.icheckmovies.com/movies/eragon/,21347,144,1256,2,73,,http://www.imdb.com/title/tt0449010/,no,no,no,no,no
48,2,Eraserhead,1977,http://www.icheckmovies.com/movies/eraserhead/,16592,1618,314,17,670,,http://www.imdb.com/title/tt0074486/,"2018-04-26 21:40:51",no,no,no,no
49,2,Excalibur,1981,http://www.icheckmovies.com/movies/excalibur/,4802,230,58,3,170,,http://www.imdb.com/title/tt0082348/,"2018-01-31 09:32:29",no,no,no,no
50,2,"The Fall",2006,http://www.icheckmovies.com/movies/the+fall/,12668,2274,122,5,262,,http://www.imdb.com/title/tt0460791/,"2018-10-17 22:08:54",no,no,no,no
51,2,"Fanny och Alexander",1982,http://www.icheckmovies.com/movies/fanny+och+alexander/,8350,1145,77,22,617,"Fanny and Alexander",http://www.imdb.com/title/tt0083922/,"2018-04-26 21:42:38",no,no,no,no
52,2,Fantasia,1940,http://www.icheckmovies.com/movies/fantasia/,53234,1998,225,20,475,,http://www.imdb.com/title/tt0032455/,"2018-01-31 09:37:05",no,no,no,no
53,2,"Fire and Ice",1983,http://www.icheckmovies.com/movies/fire+and+ice/,958,39,22,2,49,,http://www.imdb.com/title/tt0085542/,no,no,no,no,no
54,2,"The Fisher King",1991,http://www.icheckmovies.com/movies/the+fisher+king/,6713,467,52,3,186,,http://www.imdb.com/title/tt0101889/,"2018-04-28 16:04:46",no,no,no,no
55,2,"Flash Gordon",1980,http://www.icheckmovies.com/movies/flash+gordon/,5968,220,74,5,142,,http://www.imdb.com/title/tt0080745/,"2018-10-17 01:43:03",no,no,no,no
56,2,Frankenstein,1931,http://www.icheckmovies.com/movies/frankenstein/,18420,705,66,19,592,,http://www.imdb.com/title/tt0021884/,"2018-04-26 21:26:48",no,no,no,yes
57,2,"Freaky Friday",1976,http://www.icheckmovies.com/movies/freaky+friday-1976/,1902,36,20,2,49,,http://www.imdb.com/title/tt0076054/,no,no,no,no,no
58,2,"Gedo senki",2006,http://www.icheckmovies.com/movies/gedo+senki/,3420,93,95,1,68,"Tales from Earthsea",http://www.imdb.com/title/tt0495596/,"2018-01-31 09:14:40",no,no,no,no
59,2,Ghost,1990,http://www.icheckmovies.com/movies/ghost/,36741,854,317,9,204,,http://www.imdb.com/title/tt0099653/,"2018-04-28 22:55:13",no,no,no,no
60,2,"The Ghost and Mrs. Muir",1947,http://www.icheckmovies.com/movies/the+ghost+and+mrs.+muir/,2830,248,14,7,208,,http://www.imdb.com/title/tt0039420/,"2018-10-17 22:10:15",no,no,no,no
61,2,"Giulietta degli spiriti",1965,http://www.icheckmovies.com/movies/giulietta+degli+spiriti/,2199,161,22,9,185,"Juliet of the Spirits",http://www.imdb.com/title/tt0059229/,"2018-06-11 13:04:50",no,no,no,no
62,2,"The Glass Slipper",1955,http://www.icheckmovies.com/movies/the+glass+slipper/,115,2,2,1,23,,http://www.imdb.com/title/tt0048124/,no,no,no,no,no
63,2,"The Golden Compass",2007,http://www.icheckmovies.com/movies/the+golden+compass/,27525,330,686,2,123,,http://www.imdb.com/title/tt0385752/,no,no,no,no,no
64,2,"The Golden Voyage of Sinbad",1973,http://www.icheckmovies.com/movies/the+golden+voyage+of+sinbad/,493,25,1,1,53,,http://www.imdb.com/title/tt0071569/,"2018-11-08 01:16:47",no,no,no,no
65,2,"Gone to Earth",1950,http://www.icheckmovies.com/movies/gone+to+earth/,140,4,2,2,35,,http://www.imdb.com/title/tt0042513/,no,no,no,no,no
66,2,"Harry Potter and the Goblet of Fire",2005,http://www.icheckmovies.com/movies/harry+potter+and+the+goblet+of+fire/,86091,2693,403,4,485,,http://www.imdb.com/title/tt0330373/,"2018-06-27 22:08:43",no,no,no,no
67,2,"Harry Potter and the Sorcerer's Stone",2001,http://www.icheckmovies.com/movies/harry+potter+and+the+sorcerers+stone/,94375,3176,470,5,555,,http://www.imdb.com/title/tt0241527/,"2018-04-28 15:56:05",no,no,no,no
68,2,"Hauru no ugoku shiro",2004,http://www.icheckmovies.com/movies/hauru+no+ugoku+shiro/,36832,4278,147,16,465,"Howl's Moving Castle",http://www.imdb.com/title/tt0347149/,"2018-01-31 09:14:37",no,no,no,no
69,2,"Hawk the Slayer",1980,http://www.icheckmovies.com/movies/hawk+the+slayer/,222,7,10,2,42,,http://www.imdb.com/title/tt0080846/,no,no,no,no,no
70,2,"'I Know Where I'm Going!'",1945,http://www.icheckmovies.com/movies/i+know+where+im+goingexclamation/,1889,148,25,12,184,,http://www.imdb.com/title/tt0037800/,"2018-10-17 22:13:45",no,no,no,no
71,2,"Il fiore delle mille e una notte",1974,http://www.icheckmovies.com/movies/il+fiore+delle+mille+e+una+notte/,793,61,22,5,110,"Arabian Nights",http://www.imdb.com/title/tt0071502/,"2018-10-17 22:14:55",no,no,no,no
72,2,"Independence Day",1996,http://www.icheckmovies.com/movies/independence+day/,73102,1964,829,8,307,,http://www.imdb.com/title/tt0116629/,"2018-04-26 21:48:44",no,no,no,no
73,2,"Indiana Jones and the Temple of Doom",1984,http://www.icheckmovies.com/movies/indiana+jones+and+the+temple+of+doom/,60960,2132,322,8,424,,http://www.imdb.com/title/tt0087469/,"2018-01-31 11:43:23",no,no,no,yes
74,2,"The Innocents",1961,http://www.icheckmovies.com/movies/the+innocents/,4403,476,29,11,357,,http://www.imdb.com/title/tt0055018/,"2018-04-28 23:00:34",no,no,no,no
75,2,"Invasion of the Body Snatchers",1956,http://www.icheckmovies.com/movies/invasion+of+the+body+snatchers/,12535,601,36,18,491,"Sleep No More",http://www.imdb.com/title/tt0049366/,"2018-04-26 21:32:46",no,no,no,no
76,2,"It's a Wonderful Life",1946,http://www.icheckmovies.com/movies/its+a+wonderful+life/,46174,4314,268,29,924,,http://www.imdb.com/title/tt0038650/,"2018-04-26 21:29:50",no,no,no,yes
77,2,"Ivanovo detstvo",1962,http://www.icheckmovies.com/movies/ivanovo+detstvo/,3772,476,20,11,307,"Ivan's Childhood",http://www.imdb.com/title/tt0056111/,"2018-11-09 00:41:03",no,no,no,no
78,2,Jabberwocky,1977,http://www.icheckmovies.com/movies/jabberwocky/,1155,33,25,2,51,,http://www.imdb.com/title/tt0076221/,no,no,no,no,no
